advil	motrin	Ibuprofen is a medication; this is it's generic name. No matter who makes it, it is always called Ibuprofen. But  medications kind of have first and last names, in a way. For example acetaminophen is also called Tylenol- Tylenol is the trade or proprietary name for a paracetamol preparation. Ibuprofen is called Motrin (when made by McNeil pharmaceuticals) or Advil when made by Pfizer. Many "trade" name medications are identical to their generic counterparts and sometimes, are made in the same lab/ manufacturing facility. There is some belief that generics can be healthier as they often don't include colours or fancy shapes but some people also believe that they lack efficacy, but there is no evidence to that conclusion and generics are widely used throughout the NHS. Some patients might find advil works better for them than motrin, or vice versa, but that would have to do with placebo effect,how digestible the tablet is, and sometimes, the dosages. Hope that helps.	These three medications are virtually identical in terms of their intended usage and effects. They all alleviate minor to moderate pain, fever and inflammation. They are suitable for the treatment of such conditions as headaches and migraines, menstrual cramps, dental pain, discomfort related to kidney stones and various forms of arthritis.They’re all classified as NSAIDS (Non-Steroidal Anti-Inflammatory Drugs and pharmacologically, these three drugs are equivalent. This is because Advil and Motrin are simply branded versions of Ibuprofen, which isthe active ingredient in both. As Ibuprofen is available as a generic medication,the major difference between the three is that Ibuprofen is cheaper. Ibuprofen is most commonly available in tablet form, costing between 1 and 4 cents pertablet. Advil and Motrin will cost closer to 10 cents but are easier to find in capsule and other forms. The composition of these drugs will only vary in terms of colorants, binding agents, filler content and the like. As for availability, Advil, Motrin and Ibuprofen are all dispensed over the counter, at least in their minimal dosage form. They’re considered relatively safe medications, suitable for use in both adults and juveniles, provided they’re used in accordance with the instruction sheet. Frequently-encountered adverse effects are mild and include rash and gastric reflux. As BethannSiviter pointed out, Advil is made by Pfizer and Motrin is made by McNeil. Another equivalent medication you may find available in some locations is known as Nurofen. Ibuprofen was first formulated in 1961 and, as the patent has lapsed,it may legally be manufactured by any licensed pharmaceutical firm,such as Safeway.	When it comes to the differences between these three drugs, the only real differences are cosmetic and price-related and, sometimes, differences in the method of delivery. All three are equivalent in their medical purpose and effects. They’re commonly prescribed by doctors or sold over-the-counter on the advice of pharmacists for the treatment of pain, fever and inflammation. These drugs may be used in pain conditions, such as headaches, toothaches, menstrual pains, etc. or used in fever conditions such as often accompany colds or flu or used in inflammation conditions, which include various forms of arthritis, such as rheumatoid.These drugs are known medically as Non-Steroidal Anti-Inflammatory Drugs, or NSAIDS for short. At the pharmacological level, they’re all the same because they’re all composed of the same base compound, that being Ibuprofen. Advil and Motrin are in fact simply brand name versions of Ibuprofen, which is itself available as a generic. So the most significant difference between the three, at least for most people, is that Ibuprofen is by far the cheapest.These three medications are virtually identical in terms of their intended usage and effects. They all alleviate minor to moderate pain, fever and inflammation. They are suitable for the treatment of such conditions as headaches and migraines, menstrual cramps, dental pain, discomfort related to kidney stones and various forms of arthritis.		
java	smalltalk	One of the differences is that Java is statically-typed while Smalltalk is dynamically-typed. This means that in Java, every variable and every expression in the language, has a type that is determined at compile time, and this static type determines what the compiler will let you do. In Smalltalk, there is no static type. Another difference that is related to the above is that in Java, a method call expression or field access expression is only allowed if that field or method is provided by the static type of the expression to the left. Even if you say, oh, I know that at runtime, the object pointed to by the value on the left side will always have this method, that is not enough. The actual compile-time type of the expression must be of a type that has it, or it won't let you compile. If the object may be one of several classes, then you must find a common supertype that provides the method. In Smalltalk, on the other hand, you can send *any* message to *any* object, without any compilation issues. The above also brings up another difference. Because you can send any message to any object in Smalltalk, that means you can send a message that an object did not implement. What happens then? It sends the doesNotUnderstand: message to the object. This usually causes an exception, but if the object implements this method, it can dynamically handle messages that it does not understand. This can be used to do things like make an object that handles *any* message. This is useful, for example, in making a "proxy" object that forwards the messages it receives to one or more other objects, dynamically. This kind of dynamic method handling is not directly possible in Java. One of the most noticeable things about Smalltalk is its small amount of syntax. Smalltalk manages to do everything in terms of message calls. For example, Smalltalk doesn't need a class declaration syntax, instance variable declaration syntax, method declaration syntax, etc; instead, it's done through message passing: a new class is defined by sending a message to the parent class, passing the variable and method declarations as part of the message. Similarly, there is no need for special control flow syntax (if/else, loops, exception handling) -- all of those are done using messages too. Java, on the other hand, is very verbose and has tons of syntax. Other differences include class objects and metaclasses. Instead of static methods in Java, you have class methods in Smalltalk. The class methods are methods of the class object itself. And class methods are inherited through normal class inheritance (and thus can be overridden); that means that you can call a method on a class object, and it will dynamically select the implementation to call at runtime depending on the value of the class object. This is implemented by class objects being instances of metaclasses (each class object has its own metaclass object), and the metaclasses are also inherited analogous to the classes. This is very different from static methods in Java because the method to call is determined completely at compile time. Smalltalk also has built-in support for anonymous functions (blocks), whereas Java is only including something similar in Java 8 (and even then, they are slightly different).	On the surface, you can see similarities between Smalltalk and Java. You can see classes, member variables, methods, and inheritance, but the truth is all of those features came from Simula, which predates Smalltalk by a few years, but which Smalltalk adopted in creating OOP. There is a big difference between Smalltalk and Java, and it all has to do with the architecture, the system concept. Smalltalk is designed like an operating system, not just a programming language. Objects are “live.” They’re like system processes that are active the whole time your computer is on, not just while you’re running applications. The metaphor Alan Kay used for objects is they’re really servers. Lately, he’s taken to calling his concept “server-oriented programming.” This is a terrible analogy, but if you think of a web server, that’s kind of how they’re supposed to be thought of. You send a message to one, and you get a response (though in his scheme, you get back an object reference. That’s not what happens with a web server). It implements a method of semantic operation (programming) between these “servers” called “message passing.” You communicate with objects the way servers on the internet communicate with each other, using protocols. He called them interfaces. These are the only types in the language. Method dispatch is late-bound like the way a server responds to requests for service. Since in Smalltalk, just about everything is an object, every object acts at once like a client and a server, requesting services from other objects, and providing services to others. Java does not have this concept about it. It does not treat class instances like servers. Methods are bound early. All classes and methods are bound up inside executable modules, not in a system environment, where they are accessible to and by everything else. When an application shuts down, all of its classes go away. It has a concept of interfaces, but IMO it has trouble with the concept of encapsulation, because instead of basing types on interfaces, it bases its type concept on type tags, like C++ does. So, it exposes implementation a lot even while it offers some means to hide it. I don’t call Java an object-oriented language, though that is how it is popularly known. It doesn’t model objects the way objects were defined. A more apt description for its model of classes is abstract data types. If you look at how ADTs are defined in terms of procedural languages, their means and methods map very well onto Java’s concept of classes. The only thing Java adds to that is an extra abstraction layer that it calls “interfaces,” which allows some polymorphism among ADTs that naked ADTs don’t offer. This programming model is an improvement on procedural programming.	Object Model. In Smalltalk every thing, is an object. Java has primitive types like int and float whose representation and behavior are different from complex objects. Behavior invocation. Behavior of a Smalltalk object is invoked by sending it a message. Java has methods, which are basically function calls, with the destination object being a special first argument called this. Encapsulation. Smalltalk has strict encapsulation. An object's fields can be exposed only through messages. In contrast, Java allows public fields. Dynamism. Smalltalk is extremely dynamic. All types are identified at runtime. A class can be introspected and modified at runtime (dynamic meta-programming!). New classes can be created and instantiated at runtime. Java has static type checking along with runtime polymorphism. There is introspection and reflection, but classes and objects cannot be modified from within a running program. Syntax. Smalltalk do not have a syntax. Instead it has a simple, consistent format for sending messages. Java, like other languages of the C family, has a complex syntax. Environment. Most Smalltalk implementations provide a complete, standalone, live computing environment with image based persistence. Some of these environments can even be booted on bare metal. The JVM in turn is usually dependent on an underlying operating system for threading, networking etc. Source code must be entered into text files, compiled and explicitly loaded into the JVM for execution.		
adidas	nike	In my opinion, Adidas. But that’s pretty biased I guess. I just like their shoes a lot more. They might be weird on sizing, but they know how to make extremely comfortable shoes. A lot of their shoes are like socks, and you don’t have to actually tie them. The Ultraboosts, NMDs, and Yeezy Boost 350 V2s are my favorites. Although right now I only own Yeezys and Vans, mynext purchases will be more Ultraboosts. Why? Because they give me everything I need. They are great for running, working out, walking around, and everything in between. Adidas just makes the most comfortable shoes I’ve ever worn. And they all look good too. I like the look of Nike’s Air Vapormax and their Roshes, but that’s about it. Other than that, most of their shoes just aren’t visually appealing. But that’s just me.So all in all? Adidas all the way. They win every category for me.	Nike or Adidas? Depends what you're looking for in shoes specifically. Nike has a lot of classic shoes like the Air Force 1's and the Roshe Runs. Adidas has some awesome technology like the Pure Boost shoes. Many skaters prefer Adidas over Nike. Collectors seem to prefer Nike over Adidas. Look at these ratings for both brands to see what a bunch of other customers think.Service wise, I've had good experiences with both companies. When it comes down to it, I honestly like them both equally. For me, it really depends on the individual shoe. Both Nike and Adidas has crappy shoes as well as awesome shoes. Why? Because we all have different preferences and tastes and because of that, it's really hard to say which company is the best. Just based on sales and awesome commercials, Nike wins. They also make Jordan shoes so that's another huge point. If you base it on who has the most comfortable shoe, I think Adidas wins with their Pure Boost shoes.So is it style you're after? Comfort? Cost? Quality? All of that makes a difference.Now if you are just talking about brand, then I think Nike easily wins since they're more recognizable.	It is no secret that both of these boots are currently the top sellers on the market and for good reason. Nike and adidas have both put tremendous time and effort into making their Speed boots the premier choice of top players. Cristiano Ronaldo, Lionel Messi, Gareth Bale, Luis Suarez, Zlatan Ibrahimovich, Mesut Ozil, Robin van Persie and Edson Cavani are just a selection of players who wear one of these boots. The list goes on!The primary component that differentiates both boots is the material used in the upper. adidas keep things a little more simplified with a synthetic upper that features a very light texture. Nike, on the other hand, uses a Teijen microfiber that has a dimpled effect, designed to offer a much different feel on the ball.In terms of actual weight, the F50 comes it at a slightly lighter 5.8oz compared to 6.6oz for the Vapor. But at this low weight point, there really isn't a ton of difference performance wise. Everything leads back to personal performance preference, between the upper and the traction system employed. When it comes to the soleplate, Nike has developed and employed a unique system that is only used on the Vapor, adidas on the other hand use the same SprintFrame that is used on most of their current range - it is seen as a more "tried and tested" solution.		
mysql	sqlite	SQLite is a public domain, open-source project. It is what is called an “embedded” database which means the DB engine runs as part of your app. MySQL is also open-source but is owned by Oracle. MySQL is a database server so you have to install it somewhere and then connect to it from your app. They serve two totally different purposes. SQLite is often used for an app to maintain its own data. For example, a web browser might use SQLite to store its bookmarks. An email client might use SQLite to store email messages locally. A database server such as MySQL is used to store data that is typically accessed by multiple users and apps.	The big difference is SQLite is a app-resident library, while MySQL is typically used as a client-server DBMS where the client process interacts with the DB server process using some sort of networking.  (Note that MySQL does have an app-resident usage mode, but it has a much bigger footprint than SQLite.) SQLite (and Berkeley DB, which is architecturally similar although it's a sort of "NoSQL db) are highly useful for standalone apps and apps on small devices.	SQLite is also a RDBMS but a lightweight one, it doesn't require it's own process, clustering or user management unlike MySQL or others RDBMS. MySql is a relational database management systems (RDBMS), which hold databases that are based on relations.		
baseball	hockey	Hockey tends to have a much higher incidence of multiple stimuli that need immediate attention at one time. For example, an hockey player skating up the ice with the puck must have sensory awareness of opposition players attempting to separate him from the puck. He must also stay aware of teammates being in a potentially beneficial position. That's all after the player has taken his body's mechanics into account (the very act of skating, and puck handling, and the nearly limitless combination of these two factors such as outside in toe drags, between the legs- backhand pass, cut hard across the middle and drop the pass). This is just one piece of the constantly moving puzzle of what a hockey player manages within milliseconds (sometimes)!Baseball players tend to be able to concentrate on much more simple mechanics and stimuli at one time. A hitter has only to focus on the ball leaving the pitcher's hand. I dont mean to simplify it. I appreciate the hand eye coordination necessary to be a successful hitter! But, compared to that of an hockey player, it's rather simple. Just as baseball players must focus on running 90′ and avoid being tagged, hockey players must skate in any number of directions with an indeterminate amount of distance.Hockey simply has more moving parts that players need to stay aware of.	In one way baseball is much more challenging. You have to wait around a long time doing basically nothing, then only have a very brief chance to do something that matters. So it is both boring and nervous-making. Remember the perverse fascination with stats in baseball, especially errors.Depending on which position you play, it is even worse. Outfielders stand around until the risk of an error happens.Ice hockey involves far more intricate skills to learn. And requires a far more constant overall body coordination, reflexes, level of physical conditioning, risk of career ending injury, and to my mind FUN.	Hockey players do things in their sport that football baseball and basketball players do in theirs. Let us compare:Baseball:  Hitting a one time is vaguely similar to hitting a fastball, though it is done with much greater accuracy (but the "pitch" (pass) is slower).  Hockey players have to have quick reaction time.  They are also very skilled with a piece of wood, and the goalies with the leather. A lot of baseball is the mental game, figuring what pitch is coming next, what pitch to throw next or three batters down the line, how to position yourself based on the batter and the situation.  i don't know if hockey has this level of Chess like quality, but that is not generally considered an athletic quality.  (however part of the reason the Great One was the Great One was because he know where the puck was going to be before anyone else did)So Hockey is very similar to all these other sports.  But for me the thing that puts hockey player over the top is they do all of this ON ICE!  Most of us won't  even walk to the mailbox if it's icy.  These guys are going full bore for 60 minutes on the stuff.		
groovy	java	If you use Gradle build system (instead of, or additionally to Maven), than Groovy will probably be the language in which you plugin the build system when you need something custom done. As one gentlemen commented, it seems that Gradle is moving from Groovy to Kotlin, might be interesting to note. Java lacks a REPL (but one will be introduced), and “scripting in Java” is close to an oxymoron, and that is where quite a few languages which run on the JVM come in, Groovy being one of them. Plus it has great Java interoperability. Since Java 8 introduced lambda expressions and a degree of functional programming is possible, Groovy is however less interesting. The Groovy author is quoted that if he knew about Scala, he would not have started a new language. That would not have been good for our history and diversity, good that he did not know about it:). Thirdly, I know about an actual project using Groovy for dynamic typing programming, although I would not probably use a dynamically typed language as the main language in any system that will run in production. From the statically typed languages on the JVM that do have the conciseness flavor of scripting, there is Scala but also Frege, a Haskell port on the JVM (not the only one).	If you need to write some quick script, and your choice is between Groovy and Java, Groovy is better, as it is less verbose and you can run the script without having to (re)compile it after any change.	Groovy is used for fast development and in a 100% Java compatible language. It is also used when needing a language that one can template in but can statically compile. One can dynamically develop in Groovy and then statically compile the code when ready for production make it extremely flexible and productive as a language.		
javascript	php	Since Javascript started out as a client-side language but has morphed into a server side language it has built in limitations that are necessary on the client-side, but cause a hindrance on the server-side. So it’s kind of a “jack of all trades, master of none” situation (although it’s still the master of the browser). For example, javascript must be singled threaded. This means typically a whole webserver cannot utilize all of a server’s cores, only 1. Technically PHP has this limitation too, but PHP has some buddies (Apache, nginx, etc) that handle the multithreadedness for it. On the surface this might seem like a small deal, but dramatically affects the way you have to write code. Javascript has had to invent Promises and Async/Await to address this issue. PHP developers have never even thought about this and have been programming basically the same way for decades. As a result, it’s much easier to debug php code than javascript. Every developer I’ve had to train picks up PHP faster than Javascript. I really like the idea of server-side Javascript, but I’ve seen some feature requests for Javascript that have been denied because implementing it could make it easier for inexperienced programmers to do something less than optimal on the client-side. It’s a shame that optimizing the client side has to prevent the server-side stuff from progressing.	both are different JavaScript is not programming language it is just scripting which is used for making your website dynamic, for example if you wana show any message box in button click event or you wana display data in grid basis of your data in database dynamically all these things handle by javascript . PHP is backend programing or you can say a server side scripting you can use it for make your page dynamic but normally it is used for CRUD operations for the database and all the backend logics are build on this.	In comparison to PHP and typical JavaScript executed in browser; you can do almost all the things in JS which don’t need server to work. PHP code is executed on server which means it’s possible to use some internal functions not available in web browser (and there are many reasonable explanations for that, most important one is security). In case you think about server-side JavaScript (Node.js) that’s whole different topic and I don’t think there are many things which PHP can do and JavaScript cannot. If there are such ones they exist because: They’re incorporated in PHP while they’re not yet available in Node. They’re already available in some library / framework so they don’t have to be incorporated in language. There’s no strong enough reason to add them.		
soda	tea	In my opinion if i were to choose between the green tea or diet fizzy drink, I'd stick to the green tea with sugar compared to drinking artificial diet fizzy drinks.This is because green tea has many benefits and is also a natural substance. It contains antioxidants and can also have digestive and weight loss benefits. (I do not reccomend adding sugar as it will cancel out the benefits of the green tea)However I would stay away from all things with added sugar, or things that are refined and processed , as they can cause serious health issues, like cancer and diabetes (to name a couple)As you mentioned, McDonalds has an option for water. Which would be the best option to choose from. It is pure and clean. It is free from additives and is necessary for good health! Your body is over 2/3 water, so choosing water would be a no brainer.Lets not think what has more value, rather think ‘what is the best thing to consume and put in my body’You wouldnt feed a plant an acidic diet drink would you? Well what makes you, a living organism, any different?Hope that helps!	For the sake of your health choose green tea.Just because diet drinks don’t have sugar it doesn’t mean they’re healthy, they’re disasters to your health because the artificial sweeteners are extremely toxic (they wreck your brain and heart) and the containers they’re kept in expose the substance to a lot of metal and plastic contamination.Hell, if you care about your health don’t eat at fast food restaurants to begin with.	Green tea is better than diet soda! Even diet soda contains more sweetener per unit of volume than green tea does. Though, I think it’s better to drink a moderate amount, maybe 500 mL max, of sweetened green tea and drink water to fill any additional need for liquids. In any case, reducing sugar intake is key if you want to lose weight.		
ethernet	usb	You could safely say Ethernet is faster than USB since that's true most of the time. Ethernet links have reached speeds of 100Gbps and are marching towards 400G and higher add technology improves. Ethernet also supports aggregating multiple links into a bundle to give arbitrarily high bandwidths. USB seems to have a max of ~5Gbps, nowhere close to Ethernet. However, if you compare 10BaseT Ethernet with USB 2.0, in that specific comparison, USB would come out faster for raw bits per second. Even then, I doubt useful data throughput would beat Ethernet as the networking stacks are much more tightly integrated with Ethernet than with USB. Comparing the two is like asking who is faster, Ussain Bolt running or a high schooler on a bike. The real answer is, it depends on the length of the race. On distance metric, USB loses pretty badly to Ethernet as some fiber optical cables carrying Ethernet are rated for 40 km or more.	Its definitely Ethernet. However both USB and ethernet are used to connect to the internet but when it comes to speed ethernet outruns the USB connection. USB transfers the data at a rate of 480 Mbps. Whereas Ethernet transfers date at different rates, it ranges from 10 Mbps to 40 Gbps.	Ethernet is used to interface networking computers to one another and the Internet whereas USB is used to connect devices to a computer. Ethernet comes in a variety of speeds: Fast Ethernet (100 Mbps), Gigabit Ethernet (1000 Mbps), 2.5G, 5G, 10G, 25G, 40G, 100G and 400G. The rate of data transfer in USB 2.0 is 480 Mbps. Apart from Fast Ethernet, every Ethernet speed is faster at transferring data than USB.		
cement	wood	There’s several reasons houses in the U.S. tend to be wood-framed:Wood is inexpensive; the United States has a lot of it. Not only forests that can be logged, but tree farms where lumber-grade species (“southern yellow pine”) are grown and harvested like other crops. Concrete, as cheap as it is, is still far more expensive than wood in the U.S. - and masonry brick is even more so.Wood is easy to work with. It’s more forgiving than concrete or masonry, it’s easier to and faster to put up a wood-framed wall, and that all means a more affordable house.Wood is flexible. Masonry and concrete doesn’t do well in seismic areas, such as the West Coast of the U.S. And while a strong earthquake is certainly able to damage a wood-framed house, they don’t typically collapse altogether like more rigid materials do.It’s a standard in the construction industry. This means that banks are comfortable loaning on wood-framed houses, and insurance underwriters are used to writing insurance policies on wood-framed houses. Not that they don’t for other construction methods as well, but it’s easier for them to deal with wood-framed houses.	I don't see any of the answers mention two of the real reasons wood isn't used in India and can be used in the US, namely:-a)Climate - Most of the US is temperate and gete extremely cold during winter. For the same, at least for personal homes, it's far better to have a wooden home which is insulating rather than concrete which conducts heat far better. On the flip side, India is very hot and it's better to have concrete to dissipate the heat faster. In general, concrete homes stay cooler.b) Also related to the climate, fungi and termite/weevil infestation in wood is a huge problem with wood in India. Because most of India is very humid and hot through a large part of the year. For the same, usually most wooden furniture in India is made from teak wood which is naturally termite resistant. I'm pretty sure, if an average American home were built in my hometown, it would become unsafe within a year due to termites/weevils.	Firstly, there are many buildings with concrete(not cement, cement is a base material) and brickwork in US and many made of wood in india. On an average you're question maybe valid.Mostly it depends on availability of material, climate, technology, and skill set.When new Americans came from Europe they brought with them technology of wooden construction and skill required for such construction, as wooden houses are quite popular in europe.The availability of vast forests, made timber a vital material for construction.The climatic conditions were somewhat similar on an average, longer winters, snow and storms, in north America as was in europe.Alongside, in India the base material used now a days is brick and RCC for the same reason: availability, climate, technology and skill set. We used to use stone, timber and chuna for construction. The shift to bricks and RCC came with independence when modern architecture and thinking was adopted for making large infrastructure like dams, cities like Chandigarh, goverment housing or houses like Sodhan villa in Ahemdabad.		
basketball	football	Soccer is more challenging than basketball because using your feet is much more complicated and difficult than using your hands. Soccer is requires you to be more fit because on average, basketball players have to run 2.72 miles and soccer players have to run on average of 7 miles per game. It takes a very long time to master the different layers, such as offsides, set pieces, and offensive and defensive formations. Other complexities come with a higher level of expertise at a higher level (I assume, seeing that I am good at watching soccer, not playing it professionally.). Basketball has, at its most basic level, one objective. As a soccer player, it takes countless hours to develop a good touch. But soccer is that one sport that makes you affectionate and passionate, that even a single score means alot to you. Even if soccer is a bit less well-established than most of today’s modern basketball games.	This is a question of opinion, like which color is better, red or blue.Some people are going to like basketball more because it’s cheap to play (you only need a ball and a playground or gym), and easier to play with less injuries. Some people are going to like football more because it’s more physical and vastly more difficult, requires more strategy, more talent, skill at different positions, etc.I prefer football for the reasons mentioned above. Basketball was created out of boredom, when the weather was too crappy outside to play football. It’s not a bad game (now that the rules have evolved), but even the people I know that love basketball seem to prefer to watch NFL football over NBA basketball.Between the two, I’d much rather watch the two worst teams in the NFL play, than the two best teams in the NBA. It’s that big a difference to me!	As someone who plays both competitively, I believe basketball is better, but here are the pros and cons of each sport from my perspective and how I play it:Speed of PlaySoccer is very relaxed compared to basketball. You’re playing for 90 minute and usually only score a couple times. You could have a good game by just making good thru balls. I personally find soccer speed of play easier and am more conditioned for it. Basketball, however, is always looking to score and you are always sprinting for the whole game. Possessions are very quick, no more than 45 seconds in high school, and even passing is a lot faster, you have to think faster in basketball.DefenseI am a very good defender in both sports but soccer is by far easier. For me I am stronger than most of my opponents in soccer and I am able to stick my shoulder right into them and push them off the ball. You cannot do that in basketball or else youll fould and instead have to use your feet and have to have quick hands.Dependency on athleticismAgain this is my personal view, but having a natural born gift is more advantageous for basketball. The ideal basketball player needs to be tall which will already give them a trememdous advantage. Soccer doesn’t need any body type. As long as you are in shape you should be fine. A short player like Messi and a kind of tall strong player like Ronaldo are both very successful.CoachingBasketball is a lot different than soccer in how you play with tactics because there are many ways you can play. Slow, fast, trap defense, press, half court defense, zone, etc. Sure soccer might need different formations but the general style of play is largely the same. Also basketball has a lot more set plays and offenses. Soccer only has those on corner kicks and throw ins.PracticingFor me, I’ve spent a lot less hours on soccer than basketball, but am still really good at soccer and only average at basketball. This is because of shooting and finishing- it is such a tough skill and it is more like practicing the piano or studying, if you don’t shoot everyday you will lose muscle memory, whereas for soccer I can come off a month of playing basketball without touching a soccer ball and still dribble really well and pass.OverallSoccer comes more naturally to me and for some it’s the opposite. Sometimes soccer can be really fun when played right but basketball is more challenging intense and fun all the time. I feel playing basketball benefits me a lot as a soccer player, but not as much vice versa. However, if you look at Steve Nash, an NBA player, his amazing court vision came from soccer. I recommend you try both sports and see what’s best for you!		
cadillac	lexus	Cadillac: Subsidiary of General Motors, “your rich grandfather’s car.” Lexus: Luxury Toyota, reliable and a bit more stylish.	Cadillac - Limousines. And the CTS-V. That’s about it. Lexus - Solid, practical, and comfortable luxury cars with good reliability thanks to their Toyota engineering; Decent value for the money; made the LFA, possibly the greatest sounding production car of all time.	Lexus: Luxurious, EXTREMELY reliable (as in even more so than Toyota), beautiful refined interiors, but underpowered and don't handle as well as some competitors. Makes up for it in practicality and comfort however.		
baseball	basketball	In a Gallup poll earlier this year, 37% of respondents stated that football was their favorite sport to watch, followed by basketball (11%), baseball (9%), and soccer (7%).This marks the first time in over a decade that basketball has eclipsed baseball in popularity.Moreover, the age of the average fan for each sport portends well for basketball. The average football fan is 50 years old; the average baseball fan is 57 years old, and the average basketball fan is 42 years old.The popularity of sports on social media is another predictor of future success. The NBA has an average following of over 29 million on Facebook, Twitter and Instagram, compared to 17 million for the NFL and just 2.3 million for MLB.It’s easy to see why baseball’s popularity has been waning for many years. At a time when Americans are increasingly demanding action-packed sports entertainment, baseball — already a slower-paced, pastoral game — has allowed its average game time to swell to three hours and five minutes, thirty-five minutes longer than the average game in 1979. And a majority of that extra time is spent on in-game inaction — time outs called after each play and tedious lollygagging by pitchers and hitters between every pitch.	It totally depends on the country you are in. In countries that have the infrastructure and people with passion for basketball, it obviously will be more well known.I would say basketball is more famous than baseball, solely based on the fact that I have heard, played and seen a lot more of basketball that baseball. Baseball is not as famous as basketball outside USA. One of the major factor of this is the size of the fields. Basketball only required 2 hoops and 495.6377184 sq. m of area whereas a baseball field has to be 12140.60 sq. m. So, it is way easier to finance and build or make area for a basketball court than a baseball field. Basketball is also an indoor sport whereas baseball is not, therefore, in countries with cold winters, basketball is generally preferred over baseball. But again, this depends on the country you are in.			
php	ruby	If you need rapid development, then i would suggest not to use PHP. Handling PHP code gets difficult as your project grows and specially if more than one person is coding it. Just read pros and cons of each and choose wisely which serves your needs better. (Just read your comment above, i have written the reply below) If you are just targeting web development i would suggest learning Ruby,	Ruby is perfect for web development.Thanks to its Ruby on Rails framework, this programming language is incredible for: startups MVPs prototypes web dev in general PHP PHP is great for rapid development: great for fast development available and entirely free - PHP is an open source technology			
apple	google	Google.  Here's why: Cloud services are increasingly important.  We put more and more things in the cloud.  Phones and tablets and other devices are simply becoming portals to the services that we use everyday.  The king of those services is Google, and Apple is far behind. Another reason Google will "win", is because of Android.  Lots of new connected devices run Android.  It's easy to port to smaller devices.  Android runs on Google Glass, and surely any other wearable device that Google comes out with. Lastly, and I think the most important reason, can be related to what Microsoft did to Apple.  Microsoft allowed their OS to be installed on any hardware.  It created a hardware ecosystem that Apple could not compete with.  Same is happening with Android.  Sure, iPhone is probably the best hardware out there, but because of competition among Android device makers, iPhone will soon be another phone in the market for which there will be 10 other great, high end phones just like it. Apple will have fun making profits for a while but they will slowly diminish as Android + Google services takes over everything	Apple would easily win. Why? Because war is more about logistics than anything else. Apple has that down. They also have contracts with hundreds of suppliers and contractors. They'd be able to build weapons and supply their troops. They also have a lot more money. Apple is staggeringly bigger than Google. Apple's revenue, profit, and cash are greater than Google, Microsoft, Facebook, and Yahoo!'s combined. In a direct conflict, Apple wins. Keep in mind a few other things. Google depends on Apple for a large amount of their profit. They make far more from iPhones than they do from Android. The last time Apple and Google fought, it was over Google Maps on the iPhone. Apple made their own version and Google lost billions. They won't make that mistake again.			
minivan	suv	Well, an SUV is a vehicle that sits up high and can perform various jobs that are done by a truck. A can usually has a longer wheel base and a lower ground clearance. Most mini vans are FWD, while some now get awd likes most SUVs. Mini vans usually have sliding doors. The target market for a van is a family with kids, while an SUV is for people who wanted to sit up high or needed certain aspects of a truck without a bed.	SUV stands for ‘Sports Utility Vehicle’ while a minivan (MPV or MUV) ‘Multipurpose Vehicle or ‘Multi-Utility-Vehicle’SUV vehicle is designed for adventure rides which has extra added features to put up with the kind of hurdles the car might face during the journey. Minivan is a smaller sized vehicle compared to an SUV which is designed for easy passenger or Cargo access with sliding wide opening rear doors.Below each are an example of SUV and Minivan for you to get a better understanding of the difference between the two:SUV Vehicle:Hexa from Tata MotorsTata Hexa is one of the leading SUVs in India with lot of attractive features like dual coloured bumper with chrome humanity line, Striking Daytime Running Lights, Smoked Projector Headlamps, Wraparound tail lamps, sporty interiors with excellent finishing, Ambient mood lighting and thoughtfully designed utility spaces for all three seating rows. To know more about Tata Hexa interiors & Tata Hexa design, refer this linkMinivan:Omni from Maruti SuzukiMaruti Omni is a microvan manufactured by Maruti Suzuki, it has two categories: the family version and the cargo version. Features like 2 speed windshieled wiper, Multi-function levers, High mounted rear stop lamp, Two - tone upholstery, Glove compartment with lock, Front & rear assist grips & High mounted rear stop lamp. 			
harvard	princeton	As far as prestige and quality, it’s splitting hairs. You’ll never get a concise or accurate answer from anybody over which is the best because there really isn’t a “best,” and the U.S. news rankings rotate between the three every few years. However, they are slightly different places. I’m a Yale student, and I have good friends at Harvard and Princeton – here’s how I’d characterize the differences and overall vibe/feel of each place in extremely general terms (based on my perception): Harvard is the school of innovation. People here are focused on changing the world through the formulation and realization of ideas. Regardless of the discipline, they focus on academic research and discovery that affects the big picture and addresses global problems.; Yale is the school of leadership. Probably the most socially vibrant of the three, people here are really focused on other people. Extracurricular activities have a huge presence, and are seen as important as classes sometimes. It often feels like academic programs prioritize breadth over depth, and are designed to prepare a student for a career involving delegation and broad understanding rather than deep exploration.; Princeton is the school of intellectual genius. It’s a very self-contained campus, and the lack of professional schools plus the strength of humanities and natural science departments indicates a focus on knowledge and understanding in its purest form.	It really depends on what you’re looking for…Prestige? Harvard Yale Princeton A fun/happy undergrad experience? Yale Harvard Princeton A strong, focused education? Princeton Harvard Yale Access to top grad schools? Harvard Yale Princeton All three are fantastic schools, and which one is “best” really depends on the person. Are you artsy, fun, and chill? Then Yale might be the place for you. Are you involved, achievement-oriented, and ambitious? Then Harvard might best fit you. Are you looking for strong academics and a personal college experience? Then you might want to check out Princeton.  Stereotypes aside, you will find people who have all of these traits at all of these school. You really can’t go wrong with choices like these.			
